sequence	trait1	metadata_NSTI
Actinocorallia_cavernae-_-AY966427--_N3-7_T	6574302.99259759	0.16616
Actinocorallia_glomerata-_-AJ293704--_IMSNU_22179T_T	6574302.99259759	0.15882
Actinocorallia_herbida-_-D85473--_IFO_15485_T	6574302.99259759	0.1461
Actinocorallia_lasiicapitis-_-KR261652--_3H-GS17_T	6574302.99259759	0.1602
Actinocorallia_libanotica-_-AB364592--_NBRC_14095_T	6574302.99259759	0.17318
Actinocorallia_longicatena-_-AJ293707--_IMSNU_22180T_T	6574302.99259759	0.16235
Actinocorallia_populi-_-MF100123--_A251_T	6574302.99259759	0.18455
Actinocrinis_puniceicyclus-_-FR775984--_OB1_T	5757896.01893732	0.192951
Actinocrispum_wychmicini-_-AB738044--_MI503-A4_T	9349274.41756048	0.050321
Actinokineospora_acnipugnans-_-KU881048--_R434_T	8234346.80623332	0.06765
Actinokineospora_alba-_-EU438907--_03-9939_T	8234346.80623332	0.06473
Actinokineospora_auranticolor-_-AB058396--_IFO_16518_T	8234346.80623332	0.06548
Actinokineospora_baliensis-_-AB447488--_NBRC_104211_T	8234346.80623332	0.06619
Actinokineospora_bangkokensis-_-JQ922512--_44EHW_T	8234346.80623332	0.08629
Actinokineospora_cianjurensis-_-AB473945--_BTCC_B-558_T	8234346.80623332	0.07114
Actinokineospora_cibodasensis-_-AB447489--_NBRC_104212_T	8234346.80623332	0.06119
Actinokineospora_diospyrosa-_-AF114797--_NRRL_B-24047T_T	8234346.80623332	0.07255
Actinokineospora_enzanensis-_-ARFV01000009--_DSM_44649_T	8234346.80623332	0.08325
Actinokineospora_fastidiosa-_-AJ400710--_IMSNU_20054T_T	8234346.80623332	0.07965
Actinokineospora_globicatena-_-AF114798--_NRRL_B-24048T_T	8234346.80623332	0.0747
Actinokineospora_guangxiensis-_-KJ027603--_Gk-6_T	8234346.80623332	0.07338
Actinokineospora_inagensis-_-AF114799--_NRRL_B-24050T_T	8234346.80623332	0.08176
Actinokineospora_iranica-_-JX987892--_Chem10_T	8234346.80623332	0.0598
Actinokineospora_mzabensis-_-KJ504177--_PAL84_T	8234346.80623332	0.07545
Actinokineospora_pegani-_-MN582998--_TRM_65233_T	8234346.80623332	0.06689
Actinokineospora_riparia-_-AF114802--_NRRL_B-16432T_T	8234346.80623332	0.06904
Actinokineospora_soli-_-JN005785--_YIM_75948_T	8234346.80623332	0.08041
Actinokineospora_spheciospongiae-_-GU318361--_EG49_T	8234346.80623332	0.07895
Actinokineospora_terrae-_-AB058394--_IFO_15668_T	8234346.80623332	0.07611
Actinomadura_adrarensis-_-KU356942--_ACD12_T	6574302.99259759	0.09834
Actinomadura_alba-_-DQ985164--_YIM_45681_T	6574302.99259759	0.1376
Actinomadura_algeriensis-_-KT259320--_ACD1_T	6574302.99259759	0.17208
Actinomadura_alkaliterrae-_-KT876993--_D310AT_T	6574302.99259759	0.10352
Actinomadura_apis-_-AB557596--_IM17-1_T	6574302.99259759	0.14377
Actinomadura_atramentaria-_-AJ420138--_DSM_43919T_T	6574302.99259759	0.1446
Actinomadura_bangladeshensis-_-AB331652--_3-46-b-3-_T	6574302.99259759	0.10276
Actinomadura_barringtoniae-_-KF667497--_GKU_128_T	6574302.99259759	0.13445
Actinomadura_catellatispora-_-AF154127--_AS_4.1522_T	6574302.99259759	0.11532
Actinomadura_chibensis-_-AB264086--_IFM_10266_T	6574302.99259759	0.14867
Actinomadura_chokoriensis-_-AB331730--_3-45-a-11-_T	6574302.99259759	0.11339
Actinomadura_citrea-_-AJ420139--_DSM_43461T_T	6574302.99259759	0.1183
Actinomadura_coerulea-_-U49002--_IFO_14679_T	6574302.99259759	0.12192
Actinomadura_craniellae-_-MG200154--_LHW63021_T	6574302.99259759	0.10368
Actinomadura_cremea-_-AB462291--_NBRC_14182_T	6574302.99259759	0.16144
Actinomadura_darangshiensis-_-FN646682--_DLS-70_T	6574302.99259759	0.11848
Actinomadura_decatromicini-_-LC516920--_CYP1-5_T	6574302.99259759	0.14021
Actinomadura_deserti-_-MF972517--_BMP8004_T	6574302.99259759	0.14944
Actinomadura_fibrosa-_-AJ293702--_IMSNU_22177T_T	6574302.99259759	0.12753
Actinomadura_flavalba-_-FJ157185--_YIM_61435_T	6574302.99259759	0.14171
Actinomadura_formosensis-_-AJ293703--_IMSNU_22194T_T	6574302.99259759	0.13106
Actinomadura_fulvescens-_-AJ420137--_DSM_43923T_T	6574302.99259759	0.1797
Actinomadura_gamaensis-_-KT989505--_NEAU-Gz5_T	6574302.99259759	0.18838
Actinomadura_geliboluensis-_-HQ157187--_A8036_T	6574302.99259759	0.11764
Actinomadura_glauciflava-_-AB184612--_NBRC_14668_T	6574302.99259759	0.11053
Actinomadura_graeca-_-CP059572--_32-07_T	6574302.99259759	0.11976
Actinomadura_hallensis-_-DQ076484--_H647-1-_KCTC_9992_T	6574302.99259759	0.12212
Actinomadura_hankyongensis-_-KY078844--_Gsoil_652_T	6508964.76914301	0.03789
Actinomadura_harenae-_-MK203829--_Ht49_T	6574302.99259759	0.18485
Actinomadura_hibisca-_-AJ293705--_IMSNU_22185T_T	6574302.99259759	0.16698
Actinomadura_jiaoheensis-_-KM000835--_NEAU-Jh1-3_T	6574302.99259759	0.102
Actinomadura_keratinilytica-_-EU637009--_WCC-2265_T	6574302.99259759	0.16565
Actinomadura_kijaniata-_-X97890--_DSM_43764T_T	6574302.99259759	0.15716
Actinomadura_latina-_-AY035998--_DSM_43382_T	6574302.99259759	0.1334
Actinomadura_lepetitiana-_-MH061375--_DSM_109109_T	6574302.99259759	0.10414
Actinomadura_litoris-_-MN700217--_NEAU-AAG5_T	6574302.99259759	0.1162
Actinomadura_livida-_-AJ293706--_IMSNU_22191T_T	6574302.99259759	0.10401
Actinomadura_logoneensis-_-MG189967--_NEAU-G17_T	6574302.99259759	0.18838
Actinomadura_luteofluorescens-_-U49008--_IFO_13057_T	6574302.99259759	0.11977
Actinomadura_macra-_-AB364594--_NBRC_14102_T	6574302.99259759	0.12046
Actinomadura_macrotermitis-_-MH044510--_RB68_T	6574302.99259759	0.15071
Actinomadura_madurae-_-X97889--_DSM_43067T_T	6574302.99259759	0.11407
Actinomadura_meridiana-_-FN646663--_DLS-45_T	6574302.99259759	0.14544
Actinomadura_mexicana-_-AF277195--_A290_T	6574302.99259759	0.11972
Actinomadura_meyerae-_-AY273787--_A288_T	6574302.99259759	0.1063
Actinomadura_miaoliensis-_-EF116925--_BC_44T-5_T	6574302.99259759	0.16568
Actinomadura_montaniterrae-_-LC126428--_CYP1-1B_T	6574302.99259759	0.12878
Actinomadura_namibiensis-_-AJ420134--_DSM_44197_T	6574302.99259759	0.1572
Actinomadura_napierensis-_-AY568292--_B60_T	6574302.99259759	0.12256
Actinomadura_nitritigenes-_-AY035999--_DSM_44137_T	6574302.99259759	0.12666
Actinomadura_oligospora-_-AF163118--_ATCC_43269_T	6574302.99259759	0.18204
Actinomadura_parmotrematis-_-MZ645942--_PM05-2T	6574302.99259759	0.1493
Actinomadura_pelletieri-_-AF163119--_JCM3388T_T	6574302.99259759	0.11901
Actinomadura_physcomitrii-_-MH715905--_LD22_T	6574302.99259759	0.12467
Actinomadura_rayongensis-_-AB889544--_RY35-68_T	6574302.99259759	0.1505
Actinomadura_rhizosphaerae-_-LC369500--_SDA37_T	6574302.99259759	0.18222
Actinomadura_rifamycini-_-AB557595--_JCM_3309_T	6574302.99259759	0.15085
Actinomadura_roseirufa-_-LT996936--_LMG_30035_T	6574302.99259759	0.12399
Actinomadura_rubrisoli-_-MG211703--_H3C3_T	6574302.99259759	0.12824
Actinomadura_rubteroloni-_-KY312019--_RB29_T	6574302.99259759	0.14465
Actinomadura_rudentiformis-_-DQ285420--_HMC1_T	6574302.99259759	0.17989
Actinomadura_rugatobispora-_-U49010--_IFO_14382_T	6574302.99259759	0.1284
Actinomadura_rupiterrae-_-FM210337--_CS5-AC15_T	6574302.99259759	0.1923
Actinomadura_scrupuli-_-FM210339--_R-Ac121_T	6574302.99259759	0.1405
Actinomadura_sediminis-_-JF272484--_YIM_M_10931_T	6574302.99259759	0.17064
Actinomadura_soli-_-KX928704--_14C53T	6574302.99259759	0.09214
Actinomadura_spongiicola-_-MG200146--_LHW52907T	6574302.99259759	0.14305
Actinomadura_sporangiiformans-_-KM000834--_NEAU-Jh2-5_T	6574302.99259759	0.102
Actinomadura_sputi-_-FM957483--_IMMIB_L-889_T	6574302.99259759	0.11859
Actinomadura_syzygii-_-KF667496--_GKU_157_T	6574302.99259759	0.1395
Actinomadura_terrae-_-FN178437--_OS3-82T	6574302.99259759	0.11558
Actinomadura_verrucosospora-_-U49011--_IFO_14100_T	6574302.99259759	0.12619
Actinomadura_vinacea-_-AF134070--_JCM_3325T_T	6574302.99259759	0.10624
Actinomadura_violacea-_-LC554835--_LCR2-06T	6574302.99259759	0.136
Actinomadura_viridilutea-_-EU637008--_DSM_43750_T	6574302.99259759	0.17261
Actinomadura_viridis-_-AJ420141--_DSM_43175T_T	6574302.99259759	0.1027
Actinomadura_xylanilytica-_-FR692101--_BK147_T	6574302.99259759	0.12881
Actinomadura_yumaensis-_-AF163122--_JCM3369T_T	6574302.99259759	0.1048
Actinomarinicola_tropica-_-MN638853--_SCSIO_58843_T	3901207.50470247	0.134952
Actinomyces_bovis-_-X81061--_NCTC_11535_T	2989969.70188736	0.08742
Actinomyces_bowdenii-_-AJ234039--_M1956/95/1_T	2989969.70188736	0.07133
Actinomyces_capricornis-_-AP025017--_MAS-1_T	2989969.70188736	0.07702
Actinomyces_catuli-_-AJ276805--_CCUG_41709_T	2989969.70188736	0.09227
Actinomyces_dentalis-_-AJ697609--_R18165_T	2975572.62053433	0.14639
Actinomyces_denticolens-_-X80412--_NCTC_11490_T	2975572.62053433	0.04875
Actinomyces_faecalis-_-MT256397--_ZJ34_T	2989969.70188736	0.0426
Actinomyces_gerencseriae-_-AUBN01000027--_DSM_6844_T	2975572.62053433	0.1171
Actinomyces_graevenitzii-_-AJ540309--_CCUG_27294_T	2699766.02460638	0.08545
Actinomyces_haliotis-_-KC196072--_WL80_T	2989969.70188736	0.02089
Actinomyces_howellii-_-X80411--_NCTC_11636_T	2975572.62053433	0.06874
Actinomyces_israelii-_-AB849123--_JCM_12964_T	2975572.62053433	0.11349
Actinomyces_johnsonii-_-AB545933--_JCM_16129_T	2975572.62053433	0.03857
Actinomyces_lilanjuaniae-_-MG798931--_2129_T	2975572.62053433	0.16892
Actinomyces_marmotae-_-MN173952--_zg-325_T	2975572.62053433	0.0488
Actinomyces_massiliensis-_-AKIO01000026--_4401292_T	2975572.62053433	0.09605
Actinomyces_naeslundii-_-AB618790--_JCM_8349_T	2975572.62053433	0.0303
Actinomyces_oricola-_-AB626631--_JCM_17565_T	2975572.62053433	0.09094
Actinomyces_procaprae-_-MH934916--_561_T	2975572.62053433	0.12669
Actinomyces_qiguomingii-_-MG650117--_410_T	2975572.62053433	0.13077
Actinomyces_respiraculi-_-MT614594--_ZJ750_T	2975572.62053433	0.12573
Actinomyces_ruminicola-_-DQ072005--_B71_T	2975572.62053433	0.13419
Actinomyces_slackii-_-AJ234066--_CCUG_32792_T	2989969.70188736	0.09087
Actinomyces_timonensis-_-EU484334--_7400942_T	2975572.62053433	0.04031
Actinomyces_trachealis-_-MT894139--_zg-993_T	2989969.70188736	0.11709
Actinomyces_urogenitalis-_-ACFH01000038--_DSM_15434_T	2989969.70188736	0.03216
Actinomyces_viscosus-_-AB538436--_JCM_8353_T	2975572.62053433	0.04713
Actinomyces_vulturis-_-LZRK01000010--_VUL7_T	2699766.02460638	0.06441
Actinomyces_weissii-_-FN552454--_2298_T	2989969.70188736	0.09459
Actinomyces_wuliandei-_-MN044992--_299_T	2975572.62053433	0.15945
Actinomycetospora_atypica-_-KC412867--_NEAU-st4_T	9349274.41756048	0.11441
Actinomycetospora_callitridis-_-HQ396157--_CAP_335_T	9349274.41756048	0.13757
Actinomycetospora_chiangmaiensis-_-ARBI01000033--_DSM_45062_T	9349274.41756048	0.1109
Actinomycetospora_chibensis-_-AB514517--_TT04-21_T	9349274.41756048	0.13127
Actinomycetospora_chlora-_-AB514519--_TT07I-57_T	9349274.41756048	0.14743
Actinomycetospora_cinnamomea-_-AB514520--_IY07-53_T	9349274.41756048	0.14743
Actinomycetospora_corticicola-_-AB514513--_014-5_T	9349274.41756048	0.1116
Actinomycetospora_endophytica-_-MH071353--_A-T_8314_T	9349274.41756048	0.1179
Actinomycetospora_iriomotensis-_-AB581531--_NBRC_106365_LTP__T	9349274.41756048	0.1243
Actinomycetospora_lutea-_-AB514515--_TT00-04_T	9349274.41756048	0.12703
Actinomycetospora_rhizophila-_-KF600710--_NEAU-B-8_T	9349274.41756048	0.12562
Actinomycetospora_rishiriensis-_-AB581530--_RI109-Li102_T	9349274.41756048	0.11791
Actinomycetospora_soli-_-OL638133--_SF1T	9349274.41756048	0.1116
Actinomycetospora_straminea-_-AB514518--_IY07-55_T	9349274.41756048	0.13057
Actinomycetospora_succinea-_-AB514514--_TT00-49_T	9349274.41756048	0.13056
Actinophytocola_algeriensis-_-KU242749--_MB20_T	9136983.52908226	0.07114
Actinophytocola_burenkhanensis-_-AB535095--_MN08-A0203_T	9136983.52908226	0.07826
Actinophytocola_corallina-_-AB511316--_NBRC_105525_T	9136983.52908226	0.09673
Actinophytocola_gilvus-_-KF955588--_I12A-02593_T	9136983.52908226	0.06702
Actinophytocola_glycyrrhizae-_-MG190031--_BMP_B8152_T	9136983.52908226	0.09319
Actinophytocola_gossypii-_-MW295417--_S1-96T	9136983.52908226	0.09328
Actinophytocola_oryzae-_-EU420070--_GMKU_367_T	9136983.52908226	0.07474
Actinophytocola_sediminis-_-KJ013500--_YIM_M13705_T	9136983.52908226	0.09456
Actinophytocola_timorensis-_-AB511315--_NBRC_105524_T	9136983.52908226	0.09321
Actinophytocola_xanthii-_-KX083521--_KCTC_39690_T	9136983.52908226	0.09459
Actinophytocola_xinjiangensis-_-EU274339--_QAIII60_T	9136983.52908226	0.08679
Actinoplanes_abujensis-_-HQ157185--_A4029_T	6032446.82021616	0.07741
Actinoplanes_aksuensis-_-OM112204--_TRM88003T	6032446.82021616	0.11378
Actinoplanes_atraurantiacus-_-HQ839788--_Y16_T	6032446.82021616	0.09163
Actinoplanes_auranticolor-_-U58526--_IFO12245_T	6032446.82021616	0.13573
Actinoplanes_bogorensis-_-LC027115--_InaCC_A522_T	6032446.82021616	0.07671
Actinoplanes_brasiliensis-_-X93185--_DSM_43805_T	6032446.82021616	0.07597
Actinoplanes_campanulatus-_-AB036995--_IFO_12511T_T	6032446.82021616	0.12935
Actinoplanes_capillaceus-_-AB013495--_K95-5561_T	6032446.82021616	0.13075
Actinoplanes_cibodasensis-_-LC049065--_InaCC_A522_T	6032446.82021616	0.09306
Actinoplanes_consettensis-_-AB036996--_IFO_14913T_T	6032446.82021616	0.08457
Actinoplanes_couchii-_-AM400230--_GW8-1761_T	6032446.82021616	0.12108
Actinoplanes_cyaneus-_-AB036997--_IFO_14990T_T	6032446.82021616	0.12092
Actinoplanes_deccanensis-_-AB036998--_IFO_13994T_T	6032446.82021616	0.09015
Actinoplanes_derwentensis-_-AB036999--_IFO_14935T_T	6032446.82021616	0.12435
Actinoplanes_deserti-_-KT946775--_YIM_CF22_T	6032446.82021616	0.10582
Actinoplanes_digitatis-_-AB037000--_IFO_12512T_T	6032446.82021616	0.0803
Actinoplanes_durhamensis-_-AB037001--_IFO_14914T_T	6032446.82021616	0.08739
Actinoplanes_ferrugineus-_-AJ277569--_IMSNU_22125T_T	6032446.82021616	0.09521
Actinoplanes_flavus-_-MW871550--_NEAU-H7_T	6032446.82021616	0.13144
Actinoplanes_friuliensis-_-FR733685--_HAG_010964_T	6032446.82021616	0.09874
Actinoplanes_globisporus-_-AB037003--_IFO_13912T_T	6032446.82021616	0.10447
Actinoplanes_hotanensis-_-OM112207--_TRM88002T	6032446.82021616	0.12517
Actinoplanes_humidus-_-AB037004--_IFO_14915T_T	6032446.82021616	0.08457
Actinoplanes_ianthinogenes-_-AB047495--_IFO_13996T_T	6032446.82021616	0.12661
Actinoplanes_italicus-_-AB037005--_IFO_13911T_T	6032446.82021616	0.12437
Actinoplanes_lichenicola-_-LC599584--_LDG1-01_T	6032446.82021616	0.08378
Actinoplanes_lichenis-_-LC033899--_LDG1-22_T	6032446.82021616	0.09944
Actinoplanes_liguriensis-_-AJ865471--_DSM_43865_T	6032446.82021616	0.12593
Actinoplanes_lobatus-_-AB037006--_IFO_12513T_T	6032446.82021616	0.13288
Actinoplanes_luteus-_-KM396264--_A-T_5190_T	6032446.82021616	0.10522
Actinoplanes_lutulentus-_-KC134255--_NEAU-GRX6_T	6032446.82021616	0.11518
Actinoplanes_maris-_-KR347174--_M4I6T	6032446.82021616	0.12012
Actinoplanes_missouriensis-_-AP012319--_431_T	6032446.82021616	0.12366
Actinoplanes_nipponensis-_-AB047498--_IFO_14063_T	6032446.82021616	0.07454
Actinoplanes_octamycinicus-_-AB047494--_IFO_14524T_T	6032446.82021616	0.12164
Actinoplanes_ovalisporus-_-LC599585--_LDG1-06_T	6032446.82021616	0.08772
Actinoplanes_palleronii-_-AJ277573--_IMSNU_20038T_T	6032446.82021616	0.1031
Actinoplanes_philippinensis-_-X93187--_DSM_43019_T	6032446.82021616	0.12507
Actinoplanes_polyasparticus-_-MW692142--_TRM66264-DLMT	6032446.82021616	0.13438
Actinoplanes_ramoplaninifer-_-KY039582--_ATCC_33076_T	6032446.82021616	0.0969
Actinoplanes_rectilineatus-_-AB037010--_IFO_13941T_T	6032446.82021616	0.10947
Actinoplanes_regularis-_-AB037011--_IFO_12514_T	6032446.82021616	0.11229
Actinoplanes_rhizophilus-_-KF600711--_NEAU-A-2_T	6032446.82021616	0.1052
Actinoplanes_rishiriensis-_-AB641831--_RI50-RCA114_T	6032446.82021616	0.0945
Actinoplanes_sediminis-_-KR347172--_M4I47_T	6032446.82021616	0.11043
Actinoplanes_siamensis-_-JX283293--_A-T_6646_T	6032446.82021616	0.12586
Actinoplanes_sichuanensis-_-EU531458--_03-723_T	6032446.82021616	0.13294
Actinoplanes_subglobosus-_-KM396265--_A-T_5400_T	6032446.82021616	0.12085
Actinoplanes_teichomyceticus-_-AB047513--_IFO_13999T_T	6032446.82021616	0.09877
Actinoplanes_tereljensis-_-AB468944--_MN07-A0371_T	6032446.82021616	0.08115
Actinoplanes_toevensis-_-AB468943--_MN07-A0368_T	6032446.82021616	0.0831
Actinoplanes_tropicalis-_-LC025525--_LIPI11-2-Ac034_T	6032446.82021616	0.09094
Actinoplanes_utahensis-_-AJ277574--_IMSNU_20044T_T	6032446.82021616	0.11586
Actinoplanes_xinjiangensis-_-EU531457--_03-8772_T	6032446.82021616	0.12726
Actinopolymorpha_alba-_-EU706350--_YIM_48868_T	5938976.91796757	0.14349
Actinopolymorpha_cephalotaxi-_-EU438909--_I06-2230_T	5938976.91796757	0.12704
Actinopolymorpha_pittospori-_-FJ805429--_PIP_143_T	5938976.91796757	0.13217
Actinopolymorpha_rutila-_-EF601829--_YIM_45725_T	5938976.91796757	0.12775
Actinopolymorpha_singaporensis-_-LT629732--_DSM_22024_n_T	5938976.91796757	0.12775
Actinopolyspora_alba-_-GQ480940--_YIM_90480_T	8005320.67803796	0.03359
Actinopolyspora_algeriensis-_-HQ918195--_H19_T	8005320.67803796	0.07833
Actinopolyspora_biskrensis-_-KJ504178--_H254_T	8005320.67803796	0.07983
Actinopolyspora_halophila-_-AQUI01000002--_DSM_43834_T	8005320.67803796	0.08038
Actinopolyspora_lacussalsi-_-JX485633--_TRM_40139_T	8005320.67803796	0.03748
Actinopolyspora_mortivallis-_-AQZN01000011--_HS-1_T	8005320.67803796	0.0946
Actinopolyspora_mzabensis-_-HQ918202--_H55_T	8005320.67803796	0.03356
Actinopolyspora_righensis-_-HQ918196--_H23_T	8005320.67803796	0.02778
Actinopolyspora_saharensis-_-HQ918198--_H32_T	8005320.67803796	0.07763
Actinopolyspora_salinaria-_-AB894336--_HS05-03_T	8005320.67803796	0.03077
Actinopolyspora_xinjiangensis-_-GU479394--_TRM_40136_T	8005320.67803796	0.0261
Actinorectispora_indica-_-JF789453--_YIM_75728_T	8234346.80623332	0.08844
Actinorectispora_metalli-_-KU992914--_KC_198_T	8234346.80623332	0.06609
Actinorhabdospora_filicis-_-LC120802--_K12-0408_T	6035117.28344034	0.133221
Actinorugispora_endophytica-_-KM925046--_YIM_690008_T	6355376.24012299	0.074531
Actinospica_acidiphila-_-AJ865861--_GE134766=DSM_44926=NRRL_B-24431_T	5757896.01893732	0.15279
Actinospica_durhamensis-_-KJ445732--_CSCA57_T	5757896.01893732	0.15146
Actinospica_robiniae-_-AJ865863--_GE134769=DSM_44927=NRRL_B-24432_T	5757896.01893732	0.1486
Actinosynnema_mirum-_-AF328679--_IMSNU_20048T_-IFO_14064T-_T	8741407.96782397	0.05458
Actinosynnema_pretiosum_subsp._auranticum-_-AB303364--_NBRC_15620_T	8741407.96782397	0.05247
Actinosynnema_pretiosum_subsp._pretiosum-_-AF114800--_NRRL_B-16060T_T	8741407.96782397	0.06594
Actinotalea_caeni-_-KF056990--_EBR-4-2_T	4089005.89541325	0.15103
Actinotalea_fermentans-_-X79458--_DSM_3133_T	4089005.89541325	0.12775
Actinotalea_ferrariae-_-HQ730135--_CF5-4_T	4089005.89541325	0.12577
Actinotalea_soli-_-MN428777--_BY-33T	4089005.89541325	0.13571
Actinotalea_solisilvae-_-KY287246--_THG-T121_T	4089005.89541325	0.12611
Actinotignum_sanguinis-_-HG798952--_IMMIB_L-2199_T	2409734.12447433	0.01875
Actinotignum_urinale-_-ATUY01000023--_DSM_15805_T	2409734.12447433	0.10518
Actirhodobacter_atriluteus-_-MW172823--_HHU_K3-1T	3241589.47474598	0.033191
Acutalibacter_muris-_-KR364749--_KB18_T	3588234.62304864	0.194992
Acuticoccus_kalidii-_-OM279510--_M5D2P5T	4242334.39094891	0.21437
Acuticoccus_kandeliae-_-KY038377--_J103_T	4242334.39094891	0.1995
Acuticoccus_mangrovi-_-MT645817--_2012T	4242334.39094891	0.2217
Acuticoccus_sediminis-_-EU603455--_PTG4-2_T	4242334.39094891	0.2003
Acuticoccus_yangtzensis-_-KF741873--_JL1095_T	4242334.39094891	0.21287
Adhaeretor_mobilis-_-MK559975--_HG15A2_T	5637149.3308467	0.308641
Adhaeribacter_aerolatus-_-GQ421846--_6515J-31_T	4974286.4191891	0.17289
Adhaeribacter_aerophilus-_-GQ421850--_6424S-25_T	4974286.4191891	0.16052
Adhaeribacter_aquaticus-_-AJ626894--_MBRG1.5_T	4974286.4191891	0.20591
Adhaeribacter_arboris-_-MF993504--_HMF7605_T	4974286.4191891	0.2174
Adhaeribacter_pallidiroseus-_-MF993505--_HMF7616_T	4974286.4191891	0.20752
Adhaeribacter_radiodurans-_-MT680409--_KUDC8001_T	4974286.4191891	0.20816
Adhaeribacter_rhizoryzae-_-MH744625--_DK36_T	4974286.4191891	0.15502
Adhaeribacter_swui-_-KY924849--_17mud1-7_T	4974286.4191891	0.19251
Adhaeribacter_terrae-_-LC177335--_HY02_T	5194148.94439945	0.13443
Adhaeribacter_terreus-_-EU682684--_DNG6_T	5194148.94439945	0.13443
Adhaeribacter_terrigena-_-LC578311--_BT258T	5194148.94439945	0.1393
Adlercreutzia_caecicola-_-GQ456228--_NR06_T	2848133.99293309	0.151191
Adlercreutzia_caecimuris-_-DQ789120--_B7_T	2848133.99293309	0.12739
Adlercreutzia_equolifaciens_subsp._celatus-_-AB266102--_do03_T	2848133.99293309	0.15271
Adlercreutzia_equolifaciens_subsp._equolifaciens-_-AB306661--_FJC-B9_T	2848133.99293309	0.14982
Adlercreutzia_hattorii-_-LC604630--_8CFCBH1T	2848133.99293309	0.13842
Adlercreutzia_mucosicola-_-AM747811--_Mt1B8_T	2848133.99293309	0.12815
Adlercreutzia_muris-_-KR364735--_WCA-131-CoC-2_T	2848133.99293309	0.10776
Advenella_alkanexedens-_-KJ169456--_LAM0050_T	3620161.25331733	0.06533
Advenella_faeciporci-_-AB567741--_M-07_T	3620161.25331733	0.07359
Advenella_incenata-_-AM944734--_CCUG_45225_T	3620161.25331733	0.0171
Advenella_kashmirensis_subsp._kashmirensis-_-AJ864470--_WT001_T	3620161.25331733	0.01188
Advenella_kashmirensis_subsp._methylica-_-KF683075--_PK1_T	3620161.25331733	0.01254
Advenella_mandrilli-_-MW287215--_WQ585_T	3620161.25331733	0.07915
Aedoeadaptatus_acetigenes-_-JAOQJD000000000--_E51_T	3612710.78101551	0.348331
Aegicerativicinus_sediminis-_-MT829543--_SM2-FT	3764800.37005577	0.147121
Aeoliella_mucimassa-_-MK559982--_Pan181_T	5637149.3308467	0.32578
Aeoliella_straminimaris-_-OM714897--_ICT_H6.2T	5637149.3308467	0.296
Aequoribacter_fuscus-_-MN592636--_IMCC3088_T	4335753.94799464	0.162401
Aequorivita_aestuarii-_-EU642844--_JC2436_T	3764800.37005577	0.08588
Aequorivita_antarctica-_-AY027802--_SW49T_T	3764800.37005577	0.09525
Aequorivita_aquimaris-_-KM569673--_D-24_T	3764800.37005577	0.09565
Aequorivita_capsosiphonis-_-EU290153--_A71_T	3764800.37005577	0.09941
Aequorivita_crocea-_-AY027806--_Y12-2T_T	3764800.37005577	0.11035
Aequorivita_echinoideorum-_-KM085326--_CC-CZW007_T	3764800.37005577	0.09719
